,kAB,kBA,kex,pA,pB,R2A,R2B,R1,sigma,CS_A,CS_B,deltaomega
889,41.829518633147494,99.17747442642028,141.00699305956778,0.70335145991322,0.29664854008677993,19.302846237060866,23.098879686977636,2.0,-0.43540488274763295,-732.36,108.30229978059435,840.6622997805944
890,39.3867756693651,94.19526195359693,133.58203762296202,0.7051491624904311,0.294850837509569,21.300725564987534,32.863819163531446,2.0,-0.4724466038685272,-732.36,108.02896589040498,840.388965890405
891,38.15614040700539,86.70283446075229,124.85897486775767,0.6944061053887569,0.3055938946112431,22.466682075253136,38.625050473992616,2.0,-0.45013099646316324,-732.36,107.53447606145923,839.8944760614593
892,42.50711325270893,103.6504581093761,146.15757136208504,0.7091692694632734,0.29083073053672653,16.172604736419597,25.635938761898874,2.0,-0.4576260179165109,-732.36,107.94225852436583,840.3022585243658
893,39.11639783590341,87.65687364472352,126.77327148062693,0.6914460171371293,0.30855398286287067,21.358166363989273,33.61730832231223,2.0,-0.435531895007748,-732.36,108.23763338541197,840.597633385412
894,35.135373709254964,77.05446420344839,112.18983791270335,0.6868221368089119,0.31317786319108815,27.16796096218756,45.661245459884825,2.0,-0.4474167481138073,-732.36,108.03290755093427,840.3929075509343
895,42.70755311112044,100.98651507650938,143.69406818762982,0.7027883360129057,0.2972116639870942,17.439765576780673,20.048147737105456,2.0,-0.4409853775794844,-732.36,108.33288869707569,840.6928886970757
896,44.31651838143016,105.12194512267048,149.43846350410064,0.7034463728930531,0.29655362710694694,17.835141955216475,22.573023539199593,2.0,-0.424604301240513,-732.36,108.03438319335922,840.3943831933592
897,38.85267476363673,85.16896520288309,124.02163996651981,0.6867266488805891,0.3132733511194109,24.088006121575088,41.09955403309657,2.0,-0.41974854510128645,-732.36,107.71625474867152,840.0762547486715
898,42.22402688240871,101.60025294502135,143.82427982743008,0.7064193407881345,0.2935806592118653,18.32846003082691,27.703904769167792,2.0,-0.4242701626521858,-732.36,108.47848837725539,840.8384883772554
899,43.85043312535053,108.80072025170125,152.65115337705177,0.7127408987402868,0.2872591012597132,13.428031153518448,17.68670771820012,2.0,-0.46163706220340506,-732.36,107.61724176126336,839.9772417612634
900,40.544777753363185,98.67251631510084,139.217294068464,0.7087662274672273,0.29123377253277277,18.989133847950008,31.896413104715815,2.0,-0.44521231306374676,-732.36,107.89815301005936,840.2581530100593
901,44.79572703864734,107.99810395450031,152.79383099314765,0.706822410646564,0.29317758935343596,14.295451337244161,14.887909933132308,2.0,-0.45970105864512023,-732.36,108.05546059350733,840.4154605935073
902,39.027839599016644,89.66903617637692,128.69687577539355,0.6967460215030439,0.30325397849695623,20.433799956200136,34.045860287127624,2.0,-0.44802814341589126,-732.36,106.96384951325253,839.3238495132525
903,41.16342543122562,97.27175691394667,138.43518234517228,0.7026519939953608,0.2973480060046393,19.156050118698523,29.757525635331557,2.0,-0.4513913647671635,-732.36,107.61065732066542,839.9706573206654
904,39.27693204533112,90.25175174897998,129.52868379431112,0.6967703917403956,0.3032296082596043,20.839620142047345,38.45862959869143,2.0,-0.45420874971465075,-732.36,107.21826033566829,839.5782603356683
905,34.812784536851254,75.1917032061623,110.00448774301356,0.6835330516862278,0.31646694831377215,26.859722847240505,47.880410580596596,2.0,-0.43922396689649335,-732.36,107.07522532283957,839.4352253228396
906,42.44594931702107,98.25624906838925,140.70219838541033,0.698327746089983,0.30167225391001684,19.136149669866388,29.87541289808804,2.0,-0.4358867451983811,-732.36,108.17118367540883,840.5311836754088
907,40.91336781953878,96.36807292875736,137.28144074829612,0.7019745160268756,0.29802548397312456,18.519130462015923,34.0325471591026,2.0,-0.45098092551434343,-732.36,107.8259010137496,840.1859010137496
908,34.96968051602238,75.64111660112128,110.61079711714366,0.6838493037981878,0.3161506962018123,27.819095544549597,46.32601323243635,2.0,-0.45259295619421025,-732.36,107.63357109008199,839.993571090082
909,38.75163345684481,87.72397028001116,126.47560373685596,0.6936038863473535,0.3063961136526466,22.761733162513988,34.95081578062366,2.0,-0.4538511734921397,-732.36,107.85717823132573,840.2171782313258
910,37.20006845432587,83.23932537580787,120.43939383013374,0.6911303912174085,0.3088696087825915,23.29755016816155,40.56756417984292,2.0,-0.4636649315646217,-732.36,108.12161314498283,840.4816131449828
911,42.61769913402388,101.36839963751845,143.98609877154234,0.7040151827320227,0.2959848172679772,17.379497325974715,23.35690264419147,2.0,-0.4473818502584644,-732.36,108.46969791631092,840.8296979163109
912,36.79748987716884,79.3563138162674,116.15380369343625,0.6832003024688873,0.3167996975311127,24.86757033805934,42.26127688101925,2.0,-0.4524357940777637,-732.36,107.60332770969717,839.9633277096972
913,49.52803283699586,125.49136647047649,175.01939930747236,0.7170140393980812,0.2829859606019188,9.963443204649453,3.615342600228948,2.0,-0.45039836157384927,-732.36,107.96894633068177,840.3289463306818
914,38.53153240145093,90.77333203445082,129.30486443590175,0.7020101867818627,0.29798981321813733,20.60676016301012,39.90695263429668,2.0,-0.46252339835848577,-732.36,108.1052384687379,840.4652384687379
915,39.00256498447426,90.10110508164279,129.10367006611705,0.697897317988713,0.3021026820112869,23.155268080490284,31.397596636620076,2.0,-0.44793780649875187,-732.36,107.87971264799955,840.2397126479996
916,43.01280580176241,102.07201910147671,145.0848249032391,0.7035333927552466,0.29646660724475343,18.81192183695745,22.90627183781636,2.0,-0.43366745165447207,-732.36,107.96740346598425,840.3274034659843
917,36.3619238472148,82.28930814850678,118.65123199572157,0.6935394328773091,0.3064605671226909,24.093305075702844,41.758194947584904,2.0,-0.45412471315587505,-732.36,107.58613055138825,839.9461305513883
918,38.309253664426805,84.95379697357491,123.26305063800172,0.6892073215278988,0.3107926784721013,23.243637577873418,41.46807932320171,2.0,-0.4496086355114564,-732.36,107.82680404887422,840.1868040488743
919,39.936906080249216,93.29863694762793,133.23554302787716,0.7002533620334842,0.2997466379665157,21.129906492176527,32.43349388167747,2.0,-0.45263773202502944,-732.36,108.0045550097485,840.3645550097485
920,36.358970526030575,79.67848776740998,116.03745829344055,0.68666178093901,0.3133382190609901,24.154338012916128,43.59195268576466,2.0,-0.44760202042570596,-732.36,108.00066736898553,840.3606673689856
921,40.93108988841444,98.02388455875162,138.95497444716605,0.7054363109254689,0.2945636890745311,19.59229284054012,29.871731945482665,2.0,-0.44067872602619657,-732.36,107.67680284466766,840.0368028446677
922,39.88115090438146,88.12439750991956,128.00554841430102,0.6884420136594184,0.3115579863405816,20.61307319592935,41.167175698363394,2.0,-0.4414109925719328,-732.36,108.04841261178625,840.4084126117863
923,42.51197833100487,102.99200493813471,145.50398326913958,0.707829453353382,0.29217054664661796,17.736668841639247,26.60395207327805,2.0,-0.4404527117944673,-732.36,107.9878545944714,840.3478545944714
924,40.79405616934287,96.74793516219961,137.54199133154248,0.7034065322566871,0.29659346774331297,19.247043410268287,32.299108109315775,2.0,-0.4516196319600425,-732.36,107.84351967234917,840.2035196723492
925,39.02238773898944,88.12616281445865,127.14855055344809,0.6930960866707953,0.3069039133292047,21.83352335755018,36.10558912702204,2.0,-0.4496736220962134,-732.36,107.46740323485781,839.8274032348578
926,40.397977206059466,93.39976956275962,133.79774676881908,0.6980668345943026,0.30193316540569737,19.84114722103345,31.16293170302778,2.0,-0.44826972991491565,-732.36,108.06850904860895,840.4285090486089
927,37.05337271686277,84.3952669263062,121.44863964316897,0.6949049999594057,0.30509500004059437,23.289003586026343,42.27370612281603,2.0,-0.4467228835052825,-732.36,107.25678587931417,839.6167858793142
928,40.174574403869926,98.34137130270926,138.5159457065792,0.7099642629667168,0.2900357370332831,19.183729486726627,37.24016466234252,2.0,-0.434400588931697,-732.36,107.85688157022201,840.2168815702221
929,38.44588309687622,87.23467818121559,125.6805612780918,0.6940984134228404,0.3059015865771597,22.008401923306728,33.1515205223053,2.0,-0.4572027777025424,-732.36,107.76137784197115,840.1213778419711
