,kAB,kBA,kex,pA,pB,offsetA,offsetB,deltaomega,R2A,R2B,R1A,R1B,M0
254,51.086269992734174,148.05363705620616,199.13990704894033,0.7434654321688556,0.2565345678311444,0.0,812.600789972596,812.600789972596,10.141470078570455,10.141470078570455,2.0,2.0,2098308.0508128
255,49.945052597088065,120.18564366346322,170.1306962605513,0.7064312690486003,0.29356873095139957,0.0,838.462035518678,838.462035518678,9.801444424265705,9.801444424265705,2.0,2.0,2167914.353549504
256,50.27035912299921,132.63880385944077,182.90916298243997,0.7251621608053318,0.2748378391946683,0.0,829.1009873401762,829.1009873401762,9.830043921092054,9.830043921092054,2.0,2.0,2124309.67404764
257,49.976667320039475,138.3513241965451,188.32799151658458,0.734629637805921,0.26537036219407895,0.0,814.7193607204413,814.7193607204413,9.940980741667133,9.940980741667133,2.0,2.0,2084632.785458965
258,51.02996333611494,134.53626558042467,185.56622891653961,0.7250040396139849,0.2749959603860151,0.0,823.5454379476256,823.5454379476256,9.773562591193384,9.773562591193384,2.0,2.0,2129628.9981571855
259,50.05174622722824,118.39749471010248,168.44924093733073,0.7028674872696558,0.29713251273034424,0.0,843.7125662168115,843.7125662168115,9.956838687458424,9.956838687458424,2.0,2.0,2188147.3441220517
260,49.6367242537321,134.1291194898232,183.7658437435553,0.7298914572884393,0.2701085427115607,0.0,833.9983487383887,833.9983487383887,9.656337959036042,9.656337959036042,2.0,2.0,2098476.4036326027
261,50.227350784360894,134.29669449129224,184.52404527565312,0.7278005112595042,0.2721994887404959,0.0,829.4725574205423,829.4725574205423,9.812827408982654,9.812827408982654,2.0,2.0,2124224.739070386
262,50.780209122708136,121.77282353674283,172.55303265945096,0.7057124506010424,0.2942875493989577,0.0,832.6673065205591,832.6673065205591,9.994514159443922,9.994514159443922,2.0,2.0,2192770.6560554565
263,50.67001420243089,129.60243590700074,180.27245010943165,0.7189253589682038,0.2810746410317962,0.0,831.6997627636716,831.6997627636716,9.903601126438733,9.903601126438733,2.0,2.0,2154822.8667906304
264,50.67023471809072,134.0268999234672,184.6971346415579,0.7256577108441529,0.2743422891558472,0.0,817.6528100881321,817.6528100881321,9.6063736314226,9.6063736314226,2.0,2.0,2118420.8962677955
265,50.95147188748035,145.15899600174407,196.11046788922442,0.7401899427609292,0.2598100572390708,0.0,824.5232101583833,824.5232101583833,9.453939964109837,9.453939964109837,2.0,2.0,2082417.5236512737
266,50.1760434770518,131.05381998349057,181.22986346054236,0.7231358975891068,0.27686410241089326,0.0,832.0626296288905,832.0626296288905,10.454321977717116,10.454321977717116,2.0,2.0,2155799.7816228927
267,50.68655729476326,136.07580955994305,186.76236685470633,0.728604010816615,0.27139598918338503,0.0,818.0693658456513,818.0693658456513,9.61623245852541,9.61623245852541,2.0,2.0,2105665.6105744056
268,51.19074185554595,128.10655124825362,179.29729310379957,0.7144923887617736,0.2855076112382265,0.0,835.9565504449382,835.9565504449382,9.672242674669784,9.672242674669784,2.0,2.0,2169747.4768046215
269,50.20023782721439,134.76283764044354,184.96307546765792,0.7285931924504995,0.2714068075495006,0.0,826.9187280117412,826.9187280117412,9.876162530152016,9.876162530152016,2.0,2.0,2111893.6782330703
270,50.50445164794599,127.51892688451578,178.02337853246178,0.7163043861751184,0.28369561382488157,0.0,821.473397546605,821.473397546605,10.115713822746164,10.115713822746164,2.0,2.0,2158984.776773783
271,50.42725812892885,130.2051028466842,180.63236097561307,0.7208293250635363,0.2791706749364637,0.0,835.091336286215,835.091336286215,9.598341819831537,9.598341819831537,2.0,2.0,2135164.2302807868
272,50.48980346267983,154.33213494599096,204.8219384086708,0.7534941625152473,0.2465058374847527,0.0,814.4578535003849,814.4578535003849,10.126641257061747,10.126641257061747,2.0,2.0,2063166.4020694413
273,50.956837366263116,140.42028889200756,191.37712625827066,0.7337360092998004,0.2662639907001997,0.0,819.2597803834361,819.2597803834361,9.189615320767132,9.189615320767132,2.0,2.0,2088163.517407138
274,50.39594689246484,139.85399773477462,190.24994462723947,0.7351066409443291,0.26489335905567085,0.0,819.7914297135746,819.7914297135746,10.052360793087992,10.052360793087992,2.0,2.0,2097538.461971763
275,50.58924755920747,141.95042648037216,192.53967403957964,0.737252865875279,0.2627471341247209,0.0,832.2021850541266,832.2021850541266,10.008015121019474,10.008015121019474,2.0,2.0,2112773.6211023596
276,50.18165446728297,123.65705894402295,173.83871341130592,0.7113321107678002,0.2886678892321997,0.0,831.645981888097,831.645981888097,10.041439354000506,10.041439354000506,2.0,2.0,2173811.4502810007
277,49.7120078346988,123.35227609544661,173.06428393014542,0.7127540893719917,0.2872459106280083,0.0,829.1123972656643,829.1123972656643,10.744109143571336,10.744109143571336,2.0,2.0,2173946.488585863
278,50.61778745006908,147.405127960799,198.02291541086808,0.744384192379732,0.2556158076202681,0.0,812.2473379539317,812.2473379539317,9.748497697027155,9.748497697027155,2.0,2.0,2067563.3312981145
279,50.153759958726475,133.0440022344283,183.19776219315477,0.7262315906138264,0.27376840938617364,0.0,817.9338559006995,817.9338559006995,10.798455300146498,10.798455300146498,2.0,2.0,2145166.5629012445
280,50.705203437762584,140.60794666061304,191.31315009837562,0.7349622678227329,0.2650377321772671,0.0,823.5338970957266,823.5338970957266,10.060567550848448,10.060567550848448,2.0,2.0,2109468.124092135
281,51.11452022105395,148.36390111667706,199.478421337731,0.7437591500961728,0.25624084990382734,0.0,823.0612737719329,823.0612737719329,9.457153392601878,9.457153392601878,2.0,2.0,2081752.906152977
282,50.62004094584084,136.33555536062033,186.9555963064612,0.7292403011950307,0.2707596988049692,0.0,833.6192297312082,833.6192297312082,9.965485868488479,9.965485868488479,2.0,2.0,2130622.3485365137
283,50.83128816679192,139.91561817935352,190.74690634614544,0.733514481883396,0.2664855181166041,0.0,811.947716479962,811.947716479962,10.15858422251249,10.15858422251249,2.0,2.0,2104723.5736193364
284,50.69647672881481,124.32331089869186,175.01978762750667,0.7103385999032763,0.28966140009672364,0.0,827.4951144712152,827.4951144712152,10.438693785327802,10.438693785327802,2.0,2.0,2197442.1169275483
285,50.60191020816929,125.76020222983595,176.36211243800525,0.7130794732005897,0.28692052679941027,0.0,830.8713521395241,830.8713521395241,9.346659925095807,9.346659925095807,2.0,2.0,2153065.089510011
286,50.52320839405254,126.4298434406457,176.95305183469824,0.7144824128761051,0.28551758712389486,0.0,826.7521996670187,826.7521996670187,10.358500980264116,10.358500980264116,2.0,2.0,2166223.7425647234
287,51.04532734511339,124.78876256967997,175.83408991479337,0.7096960699154002,0.2903039300845997,0.0,827.0606162507027,827.0606162507027,10.214481233541601,10.214481233541601,2.0,2.0,2193797.7672777134
288,50.291099591959785,126.37911384244845,176.67021343440823,0.7153391134005099,0.28466088659949007,0.0,834.5660023644974,834.5660023644974,9.925531521835294,9.925531521835294,2.0,2.0,2150254.2666668086
289,51.481704977233115,122.33509297113467,173.8167979483678,0.703816284818883,0.2961837151811169,0.0,831.6429001735222,831.6429001735222,9.466036906207204,9.466036906207204,2.0,2.0,2193134.7282071137
290,50.64501709008731,121.22321631359922,171.86823340368653,0.7053264812984283,0.29467351870157166,0.0,835.4738006408595,835.4738006408595,10.487810626219654,10.487810626219654,2.0,2.0,2213665.4005987714
291,50.451681662433245,124.4392507919485,174.89093245438175,0.7115248860852578,0.2884751139147421,0.0,838.6649666629334,838.6649666629334,10.017344104611189,10.017344104611189,2.0,2.0,2177952.792413946
292,49.96567789343012,128.2792466170441,178.24492451047422,0.7196796597117469,0.2803203402882531,0.0,823.3455575326677,823.3455575326677,10.226582497926668,10.226582497926668,2.0,2.0,2134680.954860503
293,50.52350958893586,127.0332223814667,177.55673197040255,0.7154514558346469,0.28454854416535313,0.0,827.4017157912966,827.4017157912966,9.571848572065988,9.571848572065988,2.0,2.0,2145054.0455601085
294,50.33328632169871,111.19543250979164,161.52871883149035,0.6883941958692356,0.31160580413076444,0.0,833.8797298701636,833.8797298701636,10.575315870059274,10.575315870059274,2.0,2.0,2257195.8499205583
295,50.4551702748148,130.05039901532746,180.50556929014226,0.7204785953517377,0.27952140464826225,0.0,834.8205419956837,834.8205419956837,9.863863724583489,9.863863724583489,2.0,2.0,2141915.422507456
296,50.10130837439375,116.65867223699387,166.75998061138762,0.6995603610008307,0.3004396389991692,0.0,844.4754703572041,844.4754703572041,9.560752649137383,9.560752649137383,2.0,2.0,2196795.1206322475
297,50.018746961588626,130.58028928275596,180.59903624434457,0.7230397902350105,0.2769602097649896,0.0,827.4383142825656,827.4383142825656,10.550586168261304,10.550586168261304,2.0,2.0,2154935.100074582
298,51.23577869448618,125.09059639102682,176.326375085513,0.7094264617551495,0.29057353824485055,0.0,832.3373453614128,832.3373453614128,9.598597401949347,9.598597401949347,2.0,2.0,2183661.808506822
299,51.12345885564913,140.85264980559108,191.97610866124023,0.7336988481943799,0.26630115180562,0.0,810.5039104601474,810.5039104601474,10.000611033549403,10.000611033549403,2.0,2.0,2113089.614640713
300,50.80805595079492,124.92947942853961,175.73753537933453,0.7108867161410665,0.28911328385893353,0.0,830.3751376122144,830.3751376122144,9.993941936310968,9.993941936310968,2.0,2.0,2183198.5027358243
301,50.699497928106105,126.39545143785398,177.09494936596008,0.713715732099522,0.286284267900478,0.0,830.8693609814648,830.8693609814648,10.234047452119988,10.234047452119988,2.0,2.0,2180005.5159368226
302,50.3898380277772,119.40384509318213,169.79368312095932,0.7032290182910987,0.2967709817089013,0.0,838.4051437875671,838.4051437875671,9.870930233806531,9.870930233806531,2.0,2.0,2187130.4268712415
303,51.136111653158274,123.19255561986778,174.32866727302604,0.7066683727176604,0.29333162728233964,0.0,831.7186981571143,831.7186981571143,9.492279423371317,9.492279423371317,2.0,2.0,2182315.562856597
304,50.79690815416741,135.10472959435725,185.90163774852465,0.7267538426806004,0.27324615731939966,0.0,823.587999494186,823.587999494186,9.641271922410677,9.641271922410677,2.0,2.0,2119237.9196767174
305,50.43415058216263,116.94354813847107,167.3776987206337,0.6986805830904563,0.3013194169095437,0.0,836.1080089424942,836.1080089424942,9.847499058470062,9.847499058470062,2.0,2.0,2202608.9896322656
306,49.915844658876594,126.39126916629148,176.30711382516807,0.7168812784923995,0.2831187215076006,0.0,830.7449114043627,830.7449114043627,10.598049843097638,10.598049843097638,2.0,2.0,2167721.45432528
307,50.202571892332,128.57570539809433,178.77827729042633,0.7191908734483573,0.28080912655164275,0.0,830.4231657364477,830.4231657364477,9.425512837198186,9.425512837198186,2.0,2.0,2129382.330266792
308,49.96269073526427,135.02791640299827,184.99060713826253,0.7299176887509645,0.2700823112490355,0.0,816.6529064560987,816.6529064560987,9.79448310877452,9.79448310877452,2.0,2.0,2106706.045597457
309,50.47117637790428,129.2544543517193,179.72563072962356,0.7191765238324169,0.2808234761675831,0.0,820.4103988023757,820.4103988023757,9.682935518671544,9.682935518671544,2.0,2.0,2133605.0509803384
310,50.63177036550994,135.59884548775668,186.2306158532666,0.7281232726771235,0.27187672732287654,0.0,822.2677639560163,822.2677639560163,10.228262280174514,10.228262280174514,2.0,2.0,2132767.0934739504
311,50.53169305136488,129.46302118939127,179.99471424075614,0.7192601279181176,0.28073987208188256,0.0,835.5310259665418,835.5310259665418,9.912344236792336,9.912344236792336,2.0,2.0,2163907.1571374023
312,50.984073226664975,140.7989152100134,191.78298843667838,0.7341574785007662,0.26584252149923376,0.0,825.071062315416,825.071062315416,9.443307705052353,9.443307705052353,2.0,2.0,2087690.3981969203
313,50.62326050226532,126.15307447541157,176.7763349776769,0.7136310100067524,0.28636898999324745,0.0,836.951331434211,836.951331434211,9.71763867909363,9.71763867909363,2.0,2.0,2162553.389935526
314,50.51250420805525,126.17260599842494,176.6851102064802,0.7141100110302184,0.28588998896978146,0.0,822.1674927981679,822.1674927981679,10.290475332569846,10.290475332569846,2.0,2.0,2179328.264357477
315,50.941306929977415,128.40503178983266,179.3463387198101,0.7159612663765486,0.28403873362345133,0.0,830.0166488692371,830.0166488692371,9.304513499228557,9.304513499228557,2.0,2.0,2144515.406539325
316,49.97749543986769,118.88529168917978,168.86278712904746,0.7040348777278316,0.2959651222721685,0.0,827.3213496143394,827.3213496143394,10.053543587825159,10.053543587825159,2.0,2.0,2189827.060473895
317,50.19211337359726,130.11998321353417,180.31209658713144,0.7216375699489294,0.2783624300510706,0.0,830.8406481708016,830.8406481708016,10.028953643426316,10.028953643426316,2.0,2.0,2147203.8206038508
318,51.00970548872274,135.4528272685814,186.46253275730413,0.726434556398974,0.27356544360102597,0.0,825.4946764547276,825.4946764547276,9.61729932416026,9.61729932416026,2.0,2.0,2121097.080334026
319,50.463089027996624,129.27457942405024,179.73766845204688,0.7192403269576186,0.28075967304238136,0.0,822.9865972856677,822.9865972856677,9.557010835401927,9.557010835401927,2.0,2.0,2132559.327932845
320,50.48485028490967,135.21106456829398,185.69591485320365,0.7281316052384945,0.2718683947615054,0.0,821.1930660451987,821.1930660451987,10.39227940293276,10.39227940293276,2.0,2.0,2130515.309674254
321,50.257359577606806,125.70908409423045,175.96644367183725,0.7143923663574596,0.2856076336425403,0.0,836.2435761386636,836.2435761386636,9.991360636700051,9.991360636700051,2.0,2.0,2157882.561998497
322,49.97961727149944,112.79562224973598,162.77523952123542,0.6929531947334092,0.3070468052665908,0.0,841.0378349631873,841.0378349631873,10.525592693664784,10.525592693664784,2.0,2.0,2244899.332294399
323,50.462924559213825,112.81811540572487,163.28103996493869,0.6909443706994411,0.30905562930055885,0.0,826.5482708467651,826.5482708467651,10.26122728907487,10.26122728907487,2.0,2.0,2234948.6146609997
324,50.49879368045283,140.89111098437536,191.38990466482818,0.736147035712835,0.26385296428716504,0.0,819.5017790181997,819.5017790181997,9.4056688575201,9.4056688575201,2.0,2.0,2073781.4190166306
325,50.201192107091835,115.0336363381445,165.23482844523633,0.6961827444040953,0.3038172555959047,0.0,835.7900417519456,835.7900417519456,10.272084698021532,10.272084698021532,2.0,2.0,2215681.554465225
326,50.07745081713795,121.54157125632707,171.61902207346503,0.7082057092965995,0.2917942907034004,0.0,826.2963235144068,826.2963235144068,10.409303690736085,10.409303690736085,2.0,2.0,2185960.110471906
327,49.84572251213616,133.80744744781035,183.65316995994652,0.7285877367485288,0.27141226325147105,0.0,821.7783092963352,821.7783092963352,10.475006994103783,10.475006994103783,2.0,2.0,2131596.3769593434
328,50.84118851877413,124.11010761105156,174.9512961298257,0.7093980459507626,0.2906019540492374,0.0,835.5960882631682,835.5960882631682,10.114393105348176,10.114393105348176,2.0,2.0,2188911.265363168
329,50.15329505340391,117.38145419287608,167.53474924628,0.7006394477621033,0.2993605522378966,0.0,837.4090661674242,837.4090661674242,10.54469137036102,10.54469137036102,2.0,2.0,2225364.3989199363
330,50.73599277210572,132.96789380296053,183.70388657506624,0.72381644330985,0.27618355669015016,0.0,832.5531821848001,832.5531821848001,9.847607947025084,9.847607947025084,2.0,2.0,2144855.010368423
331,50.47962851393903,119.0048713874498,169.48449990138883,0.7021578460371917,0.2978421539628084,0.0,831.1680402603548,831.1680402603548,9.799758826124123,9.799758826124123,2.0,2.0,2196251.226130486
332,50.59585785492064,143.38964079031044,193.98549864523108,0.7391771126796829,0.26082288732031716,0.0,821.814139662829,821.814139662829,9.763729550631739,9.763729550631739,2.0,2.0,2082899.8314975712
333,50.41396936361741,131.9408888320518,182.3548581956692,0.7235392033837533,0.2764607966162467,0.0,845.537890092872,845.537890092872,9.768986296329768,9.768986296329768,2.0,2.0,2148663.987293841
334,50.4757073485203,142.47943517890803,192.95514252742834,0.7384070375769061,0.261592962423094,0.0,820.6887915933303,820.6887915933303,9.704334535345415,9.704334535345415,2.0,2.0,2089038.8896777465
335,50.36386106003996,127.51952855763567,177.88338961767562,0.7168714787351035,0.2831285212648966,0.0,824.2035182219385,824.2035182219385,10.307343387968606,10.307343387968606,2.0,2.0,2165556.9931330606
336,50.1355512808436,156.42637634705892,206.56192762790252,0.7572856147471813,0.24271438525281877,0.0,810.4136918333038,810.4136918333038,10.316692227298116,10.316692227298116,2.0,2.0,2048042.6817547968
337,49.39801042388182,117.79167432223612,167.18968474611793,0.7045391257307888,0.2954608742692113,0.0,829.7959228872389,829.7959228872389,10.83844174338109,10.83844174338109,2.0,2.0,2207567.489898643
338,50.50963681806955,119.9800551098066,170.48969192787615,0.7037378844027877,0.29626211559721227,0.0,832.5677990369525,832.5677990369525,9.98805205215708,9.98805205215708,2.0,2.0,2185806.0788367414
339,49.89919992255579,132.30582923505656,182.20502915761236,0.7261370876904193,0.2738629123095807,0.0,827.6580330031824,827.6580330031824,10.632147643055282,10.632147643055282,2.0,2.0,2148752.6755216904
340,50.130440388628216,125.88250871479431,176.01294910342253,0.7151889071572096,0.2848110928427904,0.0,837.5636234539272,837.5636234539272,10.541504861064894,10.541504861064894,2.0,2.0,2177968.5907344003
341,50.30572322961319,125.28995128189251,175.5956745115057,0.71351388142356,0.28648611857644,0.0,825.8593776815259,825.8593776815259,9.917075665434746,9.917075665434746,2.0,2.0,2160772.4835647955
342,50.211604828580555,127.03133273739185,177.2429375659724,0.7167074439290928,0.2832925560709073,0.0,834.9717686787702,834.9717686787702,9.350028556215424,9.350028556215424,2.0,2.0,2135340.4761638115
343,50.952720660509286,129.28559449777458,180.23831515828385,0.7173036120773599,0.2826963879226402,0.0,822.4352536596944,822.4352536596944,9.179469114212958,9.179469114212958,2.0,2.0,2127922.235822413
344,50.09539187296426,114.1095614594268,164.20495333239106,0.6949215547014657,0.3050784452985344,0.0,831.167393326743,831.167393326743,10.435945853828539,10.435945853828539,2.0,2.0,2227550.4586712928
345,49.69513906135552,126.25480433215698,175.9499433935125,0.7175609261196964,0.2824390738803036,0.0,829.2317007644634,829.2317007644634,10.350272923169948,10.350272923169948,2.0,2.0,2153107.741923981
346,50.56121085165901,132.50952937680765,183.07074022846666,0.7238159916294642,0.27618400837053575,0.0,828.8807420337829,828.8807420337829,9.995994112961165,9.995994112961165,2.0,2.0,2135932.0190118058
347,51.17147665150846,139.05529277788125,190.22676942938972,0.7309974994318409,0.269002500568159,0.0,826.4581858429805,826.4581858429805,9.720975593823399,9.720975593823399,2.0,2.0,2116062.623862096
348,51.18206093302335,135.67037427004573,186.8524352030691,0.72608298694422,0.2739170130557799,0.0,825.2410567824954,825.2410567824954,9.769093376089772,9.769093376089772,2.0,2.0,2129538.708265846
349,50.33934898822982,125.45081878435448,175.7901677725843,0.7136395645668153,0.2863604354331846,0.0,829.8735699425174,829.8735699425174,9.778749786866406,9.778749786866406,2.0,2.0,2154361.0546553177
350,50.382834705503555,125.59743088918246,175.98026559468602,0.7137017918728216,0.28629820812717843,0.0,838.1675672205815,838.1675672205815,9.59726006219127,9.59726006219127,2.0,2.0,2157192.5242305016
351,50.836823946741745,142.00963573197762,192.84645967871938,0.7363870509656465,0.26361294903435345,0.0,821.7654417148519,821.7654417148519,9.645610968455438,9.645610968455438,2.0,2.0,2088710.8409229692
352,49.80293187771706,108.47827971291359,158.28121159063065,0.6853515879918555,0.31464841200814453,0.0,835.3333468121367,835.3333468121367,10.656923326121404,10.656923326121404,2.0,2.0,2263286.355222996
353,50.55071657248922,130.98794285304038,181.5386594255296,0.7215429664818802,0.27845703351811973,0.0,821.6176902655511,821.6176902655511,10.897752448548596,10.897752448548596,2.0,2.0,2167766.1535474933
354,50.29504368048287,136.9718716983614,187.2669153788443,0.7314258977420806,0.26857410225791944,0.0,820.5470203784313,820.5470203784313,10.651611262753976,10.651611262753976,2.0,2.0,2123705.2009004056
355,51.007561905468314,125.77551028863297,176.7830721941013,0.7114680649430964,0.2885319350569035,0.0,834.4295134095073,834.4295134095073,9.236349633674916,9.236349633674916,2.0,2.0,2146226.364307946
356,50.65571700103904,140.06890143765898,190.72461843869803,0.7344038886237404,0.2655961113762595,0.0,824.6408585508839,824.6408585508839,9.823448405012229,9.823448405012229,2.0,2.0,2106623.5075538885
357,50.443479453269816,144.64389944710206,195.08737890037187,0.7414313537984919,0.2585686462015081,0.0,820.4832072343788,820.4832072343788,9.841222987038394,9.841222987038394,2.0,2.0,2076920.927926461
358,50.33905543076695,136.37692901763853,186.7159844484055,0.7303977183341956,0.26960228166580424,0.0,827.5045814011794,827.5045814011794,9.467869249131203,9.467869249131203,2.0,2.0,2101114.156332184
359,50.819391171678596,136.57572231352907,187.39511348520767,0.7288115456879823,0.2711884543120176,0.0,832.3081150567185,832.3081150567185,9.3376695217214,9.3376695217214,2.0,2.0,2112859.2773995157
360,50.012051451539335,125.67118080599472,175.68323225753406,0.7153282597952965,0.2846717402047036,0.0,833.4757732458777,833.4757732458777,9.1553545998552,9.1553545998552,2.0,2.0,2132783.224974589
361,50.63241400249897,135.91111460459675,186.5435286070957,0.7285758751291627,0.2714241248708374,0.0,835.6432557228369,835.6432557228369,10.093685951283218,10.093685951283218,2.0,2.0,2141822.546586774
362,50.667330673674854,130.71583191122483,181.38316258489968,0.7206613339870558,0.2793386660129442,0.0,826.4610122281752,826.4610122281752,10.255229514166988,10.255229514166988,2.0,2.0,2152012.9571423926
363,50.71294631897894,142.59283828037783,193.30578459935677,0.7376542744228478,0.2623457255771522,0.0,822.611135176694,822.611135176694,9.80382306816001,9.80382306816001,2.0,2.0,2101893.3343382194
364,50.88548986422866,131.08224559343225,181.96773545766092,0.7203598223814333,0.2796401776185667,0.0,825.8660731527297,825.8660731527297,9.778645718006194,9.778645718006194,2.0,2.0,2144517.4837714587
365,50.46523546466059,123.4582416365136,173.9234771011742,0.7098423036051417,0.2901576963948583,0.0,827.3324341626383,827.3324341626383,10.214433778320677,10.214433778320677,2.0,2.0,2184311.8955700807
366,50.746251019115874,130.19860982919224,180.9448608483081,0.7195485366027715,0.28045146339722843,0.0,829.9646509617617,829.9646509617617,10.381577877588557,10.381577877588557,2.0,2.0,2178113.7671299544
367,50.21587165641805,123.78123781952092,173.99710947593897,0.7113982421451541,0.28860175785484593,0.0,828.881324803215,828.881324803215,9.67566315048846,9.67566315048846,2.0,2.0,2143769.988418758
368,50.40898332295505,128.32987575831973,178.73885908127477,0.7179741239142997,0.28202587608570034,0.0,832.2921666851133,832.2921666851133,10.098261676832447,10.098261676832447,2.0,2.0,2162108.424207959
369,50.48826766035879,125.65728509479095,176.14555275514974,0.7133718855193594,0.28662811448064063,0.0,824.4423627149627,824.4423627149627,10.369037982304885,10.369037982304885,2.0,2.0,2174198.977508975
370,50.70178446740942,121.87015394121178,172.5719384086212,0.7061991368066101,0.2938008631933898,0.0,843.5746584367121,843.5746584367121,9.942988261615955,9.942988261615955,2.0,2.0,2204880.224558466
371,50.612643002535194,140.8918612627571,191.50450426529227,0.7357104304323767,0.2642895695676234,0.0,818.460335741819,818.460335741819,9.87873186828976,9.87873186828976,2.0,2.0,2098333.9181702347
372,50.446758339993224,124.69229358484638,175.1390519248396,0.7119616796735756,0.2880383203264244,0.0,832.6597240154018,832.6597240154018,10.501686088403114,10.501686088403114,2.0,2.0,2196091.784200983
373,50.7170808878141,119.1306350293579,169.847715917172,0.7013967446430259,0.2986032553569741,0.0,837.2246694416219,837.2246694416219,10.308502384025942,10.308502384025942,2.0,2.0,2216469.830904273
374,51.27566947942284,125.65752345828484,176.93319293770767,0.7101975687655436,0.2898024312344564,0.0,829.3026711171832,829.3026711171832,10.239766825505972,10.239766825505972,2.0,2.0,2199237.101898739
375,50.43124395340461,139.64084161446257,190.0720855678672,0.7346730646810438,0.26532693531895624,0.0,821.1094349635625,821.1094349635625,9.978535442655529,9.978535442655529,2.0,2.0,2109613.7701247893
376,50.607269582189105,118.06334297991813,168.67061256210724,0.6999639189455443,0.3000360810544557,0.0,830.816332419311,830.816332419311,10.741955265507265,10.741955265507265,2.0,2.0,2233526.5158907105
377,50.697349158786906,143.48381139818034,194.18116055696726,0.7389172615233508,0.2610827384766492,0.0,820.8648264364264,820.8648264364264,9.564211258383041,9.564211258383041,2.0,2.0,2089341.9652593753
378,50.626843866483256,122.05833046613392,172.68517433261718,0.7068257650829453,0.2931742349170547,0.0,835.9685093897274,835.9685093897274,10.057535381144802,10.057535381144802,2.0,2.0,2192503.805602527
379,51.430207373908445,136.05817095393212,187.48837832784056,0.7256885582317106,0.27431144176828937,0.0,820.4499640307146,820.4499640307146,9.599266304901054,9.599266304901054,2.0,2.0,2136645.098961307
380,50.507234888867885,122.17782461787816,172.68505950674603,0.7075182124433018,0.29248178755669824,0.0,819.9283500095744,819.9283500095744,10.695549638014324,10.695549638014324,2.0,2.0,2198824.0070614954
381,49.584418923503826,115.25448205160177,164.8389009751056,0.6991946765588288,0.30080532344117117,0.0,831.1229229433591,831.1229229433591,10.55920300315909,10.55920300315909,2.0,2.0,2211507.3961750166
382,50.67161109143943,141.22068276798302,191.89229385942247,0.7359372277421378,0.2640627722578621,0.0,818.4685998100878,818.4685998100878,9.812022502322133,9.812022502322133,2.0,2.0,2101983.9176726164
383,50.34021727912331,140.7648426530582,191.10505993218152,0.736583545736634,0.26341645426336596,0.0,811.2817738951369,811.2817738951369,9.857839286087628,9.857839286087628,2.0,2.0,2090084.4168289953
384,50.94822222806099,132.21553645571095,183.16375868377193,0.7218433242788933,0.2781566757211067,0.0,826.0446462014896,826.0446462014896,9.472385526509632,9.472385526509632,2.0,2.0,2132220.6760431
385,50.425093360797604,147.86514602901943,198.29023938981703,0.7457005775172455,0.25429942248275444,0.0,810.7685572814014,810.7685572814014,10.120172093714212,10.120172093714212,2.0,2.0,2074222.6461854924
386,50.246469271421404,124.45968597893824,174.70615525035964,0.7123943961824553,0.28760560381754474,0.0,832.3729259434986,832.3729259434986,10.12243013227625,10.12243013227625,2.0,2.0,2164712.234717433
387,50.721326113500766,130.62188894542075,181.34321505892152,0.720302046608027,0.279697953391973,0.0,819.9448049837318,819.9448049837318,9.738467461408732,9.738467461408732,2.0,2.0,2139612.527085331
388,50.295253262109114,140.12788767886406,190.42314094097316,0.7358763592829325,0.26412364071706756,0.0,813.2840513569492,813.2840513569492,10.633022817522308,10.633022817522308,2.0,2.0,2115835.435913926
389,51.016885057161254,129.34783102127687,180.36471607843814,0.7171459797326728,0.2828540202673272,0.0,821.1576485518157,821.1576485518157,10.03319434641009,10.03319434641009,2.0,2.0,2159207.11008406
390,50.66507191921132,139.7624636729811,190.42753559219244,0.7339404106572464,0.26605958934275364,0.0,814.3576339292922,814.3576339292922,9.689917691789619,9.689917691789619,2.0,2.0,2093140.7663817967
391,50.72260306541882,138.49205098129298,189.2146540467118,0.7319308944597027,0.2680691055402973,0.0,826.003765728348,826.003765728348,10.220099083390446,10.220099083390446,2.0,2.0,2128738.3127166135
392,50.57228040524381,127.58245486023557,178.1547352654794,0.7161328306548634,0.28386716934513656,0.0,819.3760454233235,819.3760454233235,10.355661647540265,10.355661647540265,2.0,2.0,2168512.9313757415
393,51.08671408649165,128.62427089617634,179.71098498266798,0.7157284843137517,0.28427151568624837,0.0,825.4617781653242,825.4617781653242,9.634541473802846,9.634541473802846,2.0,2.0,2160344.574233342
394,50.41961456257534,119.31406125460232,169.73367581717767,0.7029486675532617,0.29705133244673826,0.0,844.5481894571417,844.5481894571417,9.537184396331096,9.537184396331096,2.0,2.0,2180157.3037471534
395,50.561502302184,108.53458547844251,159.0960877806265,0.6821951877792121,0.31780481222078794,0.0,851.4620801139796,851.4620801139796,10.193686637339649,10.193686637339649,2.0,2.0,2281112.573968431
396,50.63643023182421,128.41749599995453,179.05392623177875,0.7172001122931132,0.2827998877068867,0.0,829.0468792074071,829.0468792074071,10.016892056043076,10.016892056043076,2.0,2.0,2155344.12222471
397,50.335751042598574,139.2605318093291,189.5962828519277,0.7345108760285656,0.26548912397143437,0.0,824.980585102854,824.980585102854,9.736375087386843,9.736375087386843,2.0,2.0,2092590.794439467
398,50.83784676308958,154.80472308752837,205.64256985061795,0.7527853945804169,0.24721460541958315,0.0,823.7252009194319,823.7252009194319,9.022380308057429,9.022380308057429,2.0,2.0,2038942.5173539626
